time	V(n003)
3.278476190500881e-005	2.396628e-002
3.278533870994943e-005	2.407567e-002
3.278593892883097e-005	2.811765e-002
3.278635121876233e-005	3.286367e-002
3.278668676199442e-005	3.764592e-002
3.278695212763361e-005	4.170607e-002
3.278728097729292e-005	4.675017e-002
3.278761166345887e-005	5.143559e-002
3.278810892541270e-005	5.717971e-002
3.278860786920523e-005	6.057496e-002
3.278922245402577e-005	6.061759e-002
3.278983311177930e-005	5.642330e-002
3.279023455448130e-005	5.140278e-002
3.279048044816865e-005	4.749052e-002
3.279067952626641e-005	4.405011e-002
3.279092839618761e-005	3.970558e-002
3.279117556522285e-005	3.563911e-002
3.279156333284641e-005	3.018954e-002
3.279197063377551e-005	2.627274e-002
3.279252992655773e-005	2.450649e-002
3.279319839625747e-005	2.690390e-002
3.279370656935482e-005	3.158515e-002
3.279407062431808e-005	3.625317e-002
3.279436205233521e-005	4.045550e-002
3.279465187205899e-005	4.475137e-002
3.279492497337139e-005	4.862927e-002
3.279538108720212e-005	5.430023e-002
3.279584701260108e-005	5.840475e-002
3.279644420242645e-005	6.033123e-002
3.279702115204994e-005	5.805154e-002
3.279775263648546e-005	5.052076e-002
3.279802268046569e-005	4.662857e-002
3.279823950300478e-005	4.305924e-002
3.279854163585130e-005	3.810827e-002
3.279881789098466e-005	3.399197e-002
3.279924678584525e-005	2.888802e-002
3.279967976362389e-005	2.592214e-002
3.280030279705429e-005	2.580636e-002
3.280099666959357e-005	2.994854e-002
3.280141818177290e-005	3.442987e-002
3.280173370497075e-005	3.860895e-002
3.280197689881081e-005	4.203556e-002
3.280233511623182e-005	4.705198e-002
3.280266779820407e-005	5.128479e-002
3.280318707295921e-005	5.651348e-002
3.280368001066722e-005	5.917664e-002
3.280431471806844e-005	5.852513e-002
3.280494845459697e-005	5.394559e-002
3.280529403702076e-005	4.977041e-002
3.280553777256293e-005	4.615078e-002
3.280574571093084e-005	4.287815e-002
3.280603467161261e-005	3.836976e-002
3.280631685383464e-005	3.436224e-002
3.280674058190811e-005	2.955181e-002
3.280717990339702e-005	2.666774e-002
3.280779476443757e-005	2.655052e-002
3.280850552435724e-005	3.062212e-002
3.280892852003045e-005	3.493354e-002
3.280923940550060e-005	3.888633e-002
3.280947706834833e-005	4.209673e-002
3.280983077133537e-005	4.684095e-002
3.281016275336404e-005	5.088538e-002
3.281067884693123e-005	5.585955e-002
3.281117108438342e-005	5.840692e-002
3.281180510444556e-005	5.779219e-002
3.281244302858963e-005	5.340612e-002
3.281278449602382e-005	4.947977e-002
3.281303149098649e-005	4.598738e-002
3.281323986939824e-005	4.286595e-002
3.281353109888668e-005	3.854017e-002
3.281381359749799e-005	3.472148e-002
3.281423970950478e-005	3.011861e-002
3.281467951956468e-005	2.737659e-002
3.281529593640933e-005	2.730193e-002
3.281601904950304e-005	3.131719e-002
3.281644222511565e-005	3.547294e-002
3.281674771273002e-005	3.920774e-002
3.281698674876751e-005	4.230511e-002
3.281732689541447e-005	4.667063e-002
3.281766571257283e-005	5.061644e-002
3.281817157198275e-005	5.526020e-002
3.281867011412434e-005	5.770413e-002
3.281929676406115e-005	5.708533e-002
3.281994758972534e-005	5.277235e-002
3.282028420993274e-005	4.906876e-002
3.282053127331291e-005	4.573122e-002
3.282074194857140e-005	4.272333e-002
3.282102735082879e-005	3.868956e-002
3.282131578183009e-005	3.498293e-002
3.282173925767823e-005	3.064708e-002
3.282218555340777e-005	2.802718e-002
3.282279878658728e-005	2.799792e-002
3.282351691495655e-005	3.184688e-002
3.282393562192496e-005	3.578937e-002
3.282423892884273e-005	3.934030e-002
3.282447660028429e-005	4.228927e-002
3.282481686924660e-005	4.647224e-002
3.282515284306828e-005	5.022081e-002
3.282565733224094e-005	5.466221e-002
3.282615328863495e-005	5.700292e-002
3.282678089952876e-005	5.643698e-002
3.282743297141483e-005	5.234658e-002
3.282776630918888e-005	4.886297e-002
3.282801768816207e-005	4.563287e-002
3.282822807800997e-005	4.277416e-002
3.282851871425421e-005	3.886104e-002
3.282880523058224e-005	3.535328e-002
3.282923284085929e-005	3.117927e-002
3.282967721185762e-005	2.869211e-002
3.283029367222995e-005	2.869316e-002
3.283103015432748e-005	3.251955e-002
3.283145072412869e-005	3.633891e-002
3.283174775740513e-005	3.968585e-002
3.283199092021794e-005	4.258068e-002
3.283231109689477e-005	4.634260e-002
3.283266028028184e-005	5.006010e-002
3.283315001847628e-005	5.414643e-002
3.283365835361068e-005	5.639158e-002
3.283427395475366e-005	5.578263e-002
3.283494717586794e-005	5.165692e-002
3.283527431559297e-005	4.836643e-002
3.283552251968913e-005	4.530862e-002
3.283573732047046e-005	4.252282e-002
3.283601347633253e-005	3.898718e-002
3.283631240649440e-005	3.551298e-002
3.283673201115792e-005	3.164888e-002
3.283718977480088e-005	2.926302e-002
3.283779803708170e-005	2.930991e-002
3.283850817204295e-005	3.285491e-002
3.283891874858794e-005	3.641014e-002
3.283921761452341e-005	3.961919e-002
3.283945333088997e-005	4.230045e-002
3.283979215377639e-005	4.611968e-002
3.284012421458926e-005	4.951779e-002
3.284062507754801e-005	5.356716e-002
3.284111743717677e-005	5.571350e-002
3.284174569467488e-005	5.523248e-002
3.284240172609851e-005	5.153190e-002
3.284272811461195e-005	4.844911e-002
3.284298748187572e-005	4.543030e-002
3.284319766676258e-005	4.284195e-002
3.284349683928267e-005	3.918591e-002
3.284378094948331e-005	3.602925e-002
3.284421559979558e-005	3.217638e-002
3.284465764098049e-005	2.993291e-002
3.284527949361238e-005	3.002947e-002
3.284608563634481e-005	3.405058e-002
3.284651857791282e-005	3.774888e-002
3.284679466204060e-005	4.064925e-002
3.284705902011770e-005	4.355028e-002
3.284730681205050e-005	4.619027e-002
3.284772341659997e-005	5.017462e-002
3.284816445675229e-005	5.335579e-002
3.284873719308634e-005	5.533670e-002
3.284930853572968e-005	5.437973e-002
3.285008874711823e-005	4.937781e-002
3.285038466656690e-005	4.650900e-002
3.285060043079977e-005	4.401715e-002
3.285084208066308e-005	4.115543e-002
3.285106898156739e-005	3.858031e-002
3.285145100606624e-005	3.476020e-002
3.285184644329781e-005	3.187148e-002
3.285239384083483e-005	3.010188e-002
3.285299631526628e-005	3.087294e-002
3.285347696700344e-005	3.343156e-002
3.285382472120041e-005	3.627346e-002
3.285413681385421e-005	3.930524e-002
3.285439013181457e-005	4.193045e-002
3.285470186921782e-005	4.517225e-002
3.285501552287296e-005	4.819526e-002
3.285548781288214e-005	5.193810e-002
3.285597020793313e-005	5.426609e-002
3.285657856292104e-005	5.451875e-002
3.285720685193561e-005	5.197388e-002
3.285757289721650e-005	4.913443e-002
3.285786130800134e-005	4.622905e-002
3.285808151246017e-005	4.380080e-002
3.285832961730933e-005	4.100765e-002
3.285856918704838e-005	3.843875e-002
3.285895710393796e-005	3.481919e-002
3.285936319142105e-005	3.212340e-002
3.285991738655875e-005	3.066769e-002
3.286054081407669e-005	3.172299e-002
3.286100069841910e-005	3.424157e-002
3.286134130763355e-005	3.699561e-002
3.286164556450325e-005	3.986137e-002
3.286188315129723e-005	4.222325e-002
3.286223501377736e-005	4.569930e-002
3.286255558636667e-005	4.857359e-002
3.286305987740268e-005	5.215226e-002
3.286354101412689e-005	5.400072e-002
3.286417805747899e-005	5.360525e-002
3.286483370879001e-005	5.044454e-002
3.286514690534551e-005	4.789958e-002
3.286541971484619e-005	4.516311e-002
3.286562937890661e-005	4.293399e-002
3.286590992435806e-005	3.996004e-002
3.286619293239868e-005	3.720469e-002
3.286661624566506e-005	3.385644e-002
3.286705908489909e-005	3.174570e-002
3.286766090135687e-005	3.152151e-002
3.286841280907005e-005	3.437322e-002
3.286881211126899e-005	3.716783e-002
3.286910436104892e-005	3.976911e-002
3.286934081651177e-005	4.201847e-002
3.286964956962166e-005	4.495919e-002
3.286995959100175e-005	4.769486e-002
3.287043114814578e-005	5.111884e-002
3.287090943017781e-005	5.323797e-002
3.287151892611070e-005	5.348643e-002
3.287214891894291e-005	5.119470e-002
3.287250436902894e-005	4.870344e-002
3.287280250696342e-005	4.598336e-002
3.287302857515190e-005	4.372419e-002
3.287327828271208e-005	4.117326e-002
3.287351922583170e-005	3.882822e-002
3.287390847359767e-005	3.553179e-002
3.287431668036120e-005	3.307310e-002
3.287487192200553e-005	3.175391e-002
3.287549434329018e-005	3.271129e-002
3.287593930966989e-005	3.493078e-002
3.287628749299928e-005	3.750050e-002
3.287659360092995e-005	4.013388e-002
3.287682897450475e-005	4.227478e-002
3.287717959234160e-005	4.544539e-002
3.287749704561360e-005	4.805117e-002
3.287799892012430e-005	5.131458e-002
3.287847713678155e-005	5.300459e-002
3.287911490134840e-005	5.266363e-002
3.287977377353438e-005	4.980000e-002
3.288007970408263e-005	4.755016e-002
3.288036039444942e-005	4.499770e-002
3.288056993117419e-005	4.297688e-002
3.288084902216756e-005	4.028834e-002
3.288113086063679e-005	3.778875e-002
3.288155421010339e-005	3.472423e-002
3.288199659297331e-005	3.277234e-002
3.288259590955231e-005	3.250335e-002
3.288333148297393e-005	3.494697e-002
3.288371298182033e-005	3.733759e-002
3.288400815094211e-005	3.971379e-002
3.288425646713611e-005	4.186570e-002
3.288455220758213e-005	4.445174e-002
3.288484696573057e-005	4.686862e-002
3.288530198997108e-005	5.001004e-002
3.288576993703413e-005	5.210759e-002
3.288636838339604e-005	5.268014e-002
3.288698578657323e-005	5.099174e-002
3.288737254906679e-005	4.870227e-002
3.288768303219905e-005	4.621619e-002
3.288792196559989e-005	4.407430e-002
3.288815769395687e-005	4.188459e-002
3.288837507871983e-005	3.992439e-002
3.288874167226008e-005	3.695264e-002
3.288913116620412e-005	3.454259e-002
3.288966218555067e-005	3.285174e-002
3.289023801584037e-005	3.310908e-002
3.289081095288540e-005	3.529753e-002
3.289116582062129e-005	3.752448e-002
3.289146912123508e-005	3.986276e-002
3.289172233480672e-005	4.195945e-002
3.289201985351778e-005	4.444493e-002
3.289231718425420e-005	4.676948e-002
3.289277201773411e-005	4.975066e-002
3.289324140820157e-005	5.172842e-002
3.289384025016023e-005	5.221976e-002
3.289446280697189e-005	5.055058e-002
3.289482962333043e-005	4.846206e-002
3.289514892282699e-005	4.601501e-002
3.289539145613640e-005	4.394246e-002
3.289560615933607e-005	4.204121e-002
3.289582732608765e-005	4.013482e-002
3.289618078643544e-005	3.738543e-002
3.289657641433394e-005	3.500859e-002
3.289709396438190e-005	3.335615e-002
3.289767228729229e-005	3.355587e-002
3.289830702661242e-005	3.587027e-002
3.289867605207886e-005	3.810419e-002
3.289896835146841e-005	4.028321e-002
3.289920613420289e-005	4.217424e-002
3.289951040689326e-005	4.459915e-002
3.289981653590429e-005	4.686153e-002
3.290028060655773e-005	4.968900e-002
3.290075483267096e-005	5.146610e-002
3.290136146592154e-005	5.171497e-002
3.290199738137378e-005	4.985973e-002
3.290233587011776e-005	4.792707e-002
3.290265227763947e-005	4.555957e-002
3.290288925370324e-005	4.361373e-002
3.290314158356511e-005	4.148998e-002
3.290338447232630e-005	3.954078e-002
3.290377581631129e-005	3.680674e-002
3.290418740435619e-005	3.476031e-002
3.290474415836714e-005	3.366826e-002
3.290536390635965e-005	3.444342e-002
3.290578127509644e-005	3.616267e-002
3.290614593477043e-005	3.839870e-002
3.290645680564808e-005	4.062516e-002
3.290668850636919e-005	4.238847e-002
3.290700056868268e-005	4.475793e-002
3.290731534965133e-005	4.695286e-002
3.290778858279150e-005	4.962284e-002
3.290826760937726e-005	5.120092e-002
3.290888264181544e-005	5.121008e-002
3.290953488039802e-005	4.915711e-002
3.290984870593650e-005	4.736040e-002
3.291015790221272e-005	4.510134e-002
3.291038517006656e-005	4.330885e-002
3.291065050050474e-005	4.118769e-002
3.291091541818975e-005	3.919984e-002
3.291132279387155e-005	3.661491e-002
3.291175235583740e-005	3.479997e-002
3.291232760384982e-005	3.413528e-002
3.291299201320028e-005	3.542119e-002
3.291337503860681e-005	3.716379e-002
3.291371926627748e-005	3.932616e-002
3.291400885455445e-005	4.136848e-002
3.291426573375986e-005	4.325270e-002
3.291452327977909e-005	4.509332e-002
3.291491217592354e-005	4.758966e-002
3.291535236410806e-005	4.973911e-002
3.291590052401094e-005	5.106363e-002
3.291648466677288e-005	5.050595e-002
3.291727320761662e-005	4.731172e-002
3.291757982757868e-005	4.540345e-002
3.291780244905895e-005	4.374496e-002
3.291804548031380e-005	4.188233e-002
3.291826820876059e-005	4.023929e-002
3.291865434386712e-005	3.770905e-002
3.291905060920711e-005	3.578291e-002
3.291960089039231e-005	3.453401e-002
3.292018740091302e-005	3.493424e-002
3.292067686999634e-005	3.659512e-002
3.292102664325877e-005	3.846307e-002
3.292133075540049e-005	4.042097e-002
3.292158133888501e-005	4.215414e-002
3.292187576187447e-005	4.420918e-002
3.292217009896736e-005	4.613178e-002
3.292262015931052e-005	4.859718e-002
3.292308586745618e-005	5.024120e-002
3.292368298034309e-005	5.066493e-002
3.292431005311181e-005	4.929173e-002
3.292467563210250e-005	4.758010e-002
3.292499879158084e-005	4.553951e-002
3.292524549998802e-005	4.380192e-002
3.292546154080173e-005	4.222450e-002
3.292568570088805e-005	4.063090e-002
3.292604078251535e-005	3.835313e-002
3.292644034274400e-005	3.637406e-002
3.292695942537158e-005	3.501143e-002
3.292753883169311e-005	3.520950e-002
3.292820092502119e-005	3.726771e-002
3.292856938057198e-005	3.915256e-002
3.292885115252844e-005	4.092124e-002
3.292907614421692e-005	4.241972e-002
3.292938214459126e-005	4.445324e-002
3.292969042752170e-005	4.634212e-002
3.293015687348688e-005	4.867433e-002
3.293063074234423e-005	5.009307e-002
3.293124204477305e-005	5.019839e-002
3.293189149199474e-005	4.852496e-002
3.293221347369646e-005	4.696499e-002
3.293252987738096e-005	4.498473e-002
3.293276502785991e-005	4.338498e-002
3.293302687626398e-005	4.157039e-002
3.293328531340720e-005	3.987841e-002
3.293368842102393e-005	3.762046e-002
3.293411369758442e-005	3.599111e-002
3.293468261291940e-005	3.528834e-002
3.293532622281395e-005	3.620999e-002
3.293570933872100e-005	3.764772e-002
3.293606986528447e-005	3.957114e-002
3.293636977908312e-005	4.139584e-002
3.293661368420839e-005	4.295339e-002
3.293690476671371e-005	4.478086e-002
3.293725570040901e-005	4.676986e-002
3.293771510926719e-005	4.879235e-002
3.293822625264481e-005	4.997113e-002
3.293883230713612e-005	4.962774e-002
3.293956809310300e-005	4.726856e-002
3.293985440014358e-005	4.578612e-002
3.294012601731677e-005	4.406856e-002
3.294035431710210e-005	4.256218e-002
3.294062296642711e-005	4.082052e-002
3.294094826799404e-005	3.891608e-002
3.294137249331558e-005	3.697844e-002
3.294185889815560e-005	3.577721e-002
3.294246333415338e-005	3.597467e-002
3.294320880166055e-005	3.814686e-002
3.294359616403536e-005	4.000391e-002
3.294386004883132e-005	4.154785e-002
3.294410482739332e-005	4.304709e-002
3.294437707390685e-005	4.467941e-002
3.294474162039013e-005	4.665377e-002
3.294518758563403e-005	4.852431e-002
3.294571205659375e-005	4.967385e-002
3.294630542666557e-005	4.934183e-002
3.294706031368305e-005	4.700168e-002
3.294735519143721e-005	4.553707e-002
3.294761575071276e-005	4.395941e-002
3.294784722820618e-005	4.250038e-002
