time	V(n003)	V(n008)
4.363173968544715e-006	2.953993e+000	-6.653873e-001
4.367189889196294e-006	2.938384e+000	-6.614623e-001
4.369298932455773e-006	2.930492e+000	-6.593890e-001
4.370887690407360e-006	2.924754e+000	-6.578138e-001
4.372739905972312e-006	2.918223e+000	-6.559734e-001
4.373961520150183e-006	2.913994e+000	-6.547638e-001
4.375114096993177e-006	2.910081e+000	-6.536222e-001
4.376334687933997e-006	2.906016e+000	-6.524052e-001
4.377232114490676e-006	2.903089e+000	-6.515031e-001
4.378555143940560e-006	2.898857e+000	-6.501679e-001
4.379751652242719e-006	2.895087e+000	-6.489630e-001
4.380620794622314e-006	2.892389e+000	-6.480910e-001
4.381695807149227e-006	2.889107e+000	-6.470125e-001
4.382818443924436e-006	2.885742e+000	-6.458801e-001
4.383645584402074e-006	2.883314e+000	-6.450391e-001
4.384635654396812e-006	2.880465e+000	-6.440265e-001
4.385741559895934e-006	2.877334e+000	-6.428946e-001
4.386596805575765e-006	2.874947e+000	-6.420220e-001
4.387431741470493e-006	2.872651e+000	-6.411725e-001
4.388519677683833e-006	2.869713e+000	-6.400641e-001
4.389719220940225e-006	2.866543e+000	-6.388345e-001
4.390607634987415e-006	2.864253e+000	-6.379164e-001
4.391662044449934e-006	2.861596e+000	-6.368214e-001
4.392768161984306e-006	2.858859e+000	-6.356729e-001
4.393536576149937e-006	2.856987e+000	-6.348774e-001
4.394365556041613e-006	2.855001e+000	-6.340209e-001
4.395374309164313e-006	2.852634e+000	-6.329759e-001
4.396531293190259e-006	2.849986e+000	-6.317695e-001
4.397447570969604e-006	2.847946e+000	-6.308066e-001
4.398567165837808e-006	2.845518e+000	-6.296248e-001
4.399660618568946e-006	2.843196e+000	-6.284711e-001
4.400373005728625e-006	2.841711e+000	-6.277214e-001
4.401180716175762e-006	2.840059e+000	-6.268725e-001
4.402134509199490e-006	2.838151e+000	-6.258672e-001
4.403076380509602e-006	2.836315e+000	-6.248683e-001
4.403886539883217e-006	2.834782e+000	-6.240028e-001
4.404948827679139e-006	2.832829e+000	-6.228622e-001
4.405924816132389e-006	2.831076e+000	-6.218133e-001
4.406643211617850e-006	2.829812e+000	-6.210427e-001
4.407354851083956e-006	2.828585e+000	-6.202808e-001
4.408293315598388e-006	2.827005e+000	-6.192748e-001
4.409266275009344e-006	2.825412e+000	-6.182272e-001
4.409947259757102e-006	2.824332e+000	-6.174891e-001
4.410692302239672e-006	2.823187e+000	-6.166763e-001
4.411628575538146e-006	2.821791e+000	-6.156512e-001
4.412722679671827e-006	2.820204e+000	-6.144528e-001
4.413365708652584e-006	2.819294e+000	-6.137496e-001
4.414027268948711e-006	2.818382e+000	-6.130270e-001
4.414886839550908e-006	2.817228e+000	-6.120866e-001
4.415846261755785e-006	2.815983e+000	-6.110322e-001
4.416475434674411e-006	2.815196e+000	-6.103362e-001
4.417161596249886e-006	2.814371e+000	-6.095725e-001
4.418036045786972e-006	2.813357e+000	-6.085952e-001
4.419003394619953e-006	2.812272e+000	-6.075128e-001
4.419592079241835e-006	2.811630e+000	-6.068547e-001
4.420176928067454e-006	2.811011e+000	-6.062016e-001
4.420895294711402e-006	2.810271e+000	-6.053994e-001
4.421654561791166e-006	2.809518e+000	-6.045491e-001
4.422488698918592e-006	2.808727e+000	-6.036102e-001
4.423143456697837e-006	2.808136e+000	-6.028684e-001
4.423839380547634e-006	2.807538e+000	-6.020753e-001
4.424619657245055e-006	2.806900e+000	-6.011829e-001
4.425592692754859e-006	2.806139e+000	-6.000686e-001
4.426106454707979e-006	2.805753e+000	-5.994806e-001
4.426615085848656e-006	2.805384e+000	-5.988990e-001
4.427224454393863e-006	2.804958e+000	-5.982020e-001
4.427880585976957e-006	2.804521e+000	-5.974498e-001
4.428735102448428e-006	2.803986e+000	-5.964658e-001
4.429314330717943e-006	2.803646e+000	-5.957950e-001
4.429886164385166e-006	2.803334e+000	-5.951288e-001
4.430579200753043e-006	2.802982e+000	-5.943176e-001
4.431275381841515e-006	2.802653e+000	-5.935006e-001
4.432040394252573e-006	2.802315e+000	-5.926018e-001
4.432502639796498e-006	2.802122e+000	-5.920588e-001
4.432917913719386e-006	2.801958e+000	-5.915713e-001
4.433364953589786e-006	2.801790e+000	-5.910466e-001
4.433875120758712e-006	2.801610e+000	-5.904470e-001
4.434373501262245e-006	2.801448e+000	-5.898600e-001
4.434905364340130e-006	2.801289e+000	-5.892313e-001
4.435352443113438e-006	2.801169e+000	-5.887005e-001
4.435818570191347e-006	2.801059e+000	-5.881445e-001
4.436335544706627e-006	2.800951e+000	-5.875251e-001
4.436860644073393e-006	2.800859e+000	-5.868934e-001
4.437463792441448e-006	2.800771e+000	-5.861658e-001
4.438276684903125e-006	2.800677e+000	-5.851839e-001
4.438642305464730e-006	2.800642e+000	-5.847420e-001
4.438874109294333e-006	2.800624e+000	-5.844619e-001
4.439089079068953e-006	2.800610e+000	-5.842022e-001
4.439329146673637e-006	2.800597e+000	-5.839122e-001
4.439657602377245e-006	2.800583e+000	-5.835153e-001
4.440072858592076e-006	2.800574e+000	-5.830129e-001
4.440600494249464e-006	2.800574e+000	-5.823730e-001
4.441184821141891e-006	2.800591e+000	-5.816622e-001
4.441521519064906e-006	2.800608e+000	-5.812510e-001
4.442056824566221e-006	2.800654e+000	-5.805942e-001
4.442289848305414e-006	2.800679e+000	-5.803072e-001
4.442469496265117e-006	2.800701e+000	-5.800855e-001
4.442615670091632e-006	2.800720e+000	-5.799047e-001
4.442789720494195e-006	2.800745e+000	-5.796892e-001
4.443004627041614e-006	2.800779e+000	-5.794227e-001
4.443265032693516e-006	2.800822e+000	-5.790994e-001
4.443552423079311e-006	2.800875e+000	-5.787419e-001
4.443934369081914e-006	2.800951e+000	-5.782663e-001
4.444378434366458e-006	2.801048e+000	-5.777130e-001
4.445392808805071e-006	2.801302e+000	-5.764481e-001
4.445952142190235e-006	2.801461e+000	-5.757501e-001
4.446549203070138e-006	2.801649e+000	-5.750033e-001
4.447282732862601e-006	2.801904e+000	-5.740826e-001
4.447827277053590e-006	2.802111e+000	-5.733958e-001
4.448274200069546e-006	2.802297e+000	-5.728292e-001
4.448739594525158e-006	2.802505e+000	-5.722362e-001
4.449268430489761e-006	2.802757e+000	-5.715594e-001
4.449833618344612e-006	2.803044e+000	-5.708331e-001
4.450509054069324e-006	2.803408e+000	-5.699628e-001
4.451104090457542e-006	2.803745e+000	-5.691947e-001
4.451708102499313e-006	2.804106e+000	-5.684140e-001
4.452478772936502e-006	2.804590e+000	-5.674162e-001
4.453179890319403e-006	2.805057e+000	-5.665050e-001
4.454140580166521e-006	2.805738e+000	-5.652499e-001
4.455251748695238e-006	2.806596e+000	-5.637835e-001
4.455938936449855e-006	2.807167e+000	-5.628685e-001
4.456671214563002e-006	2.807806e+000	-5.618886e-001
4.457718037864655e-006	2.808761e+000	-5.604825e-001
4.458496638305720e-006	2.809503e+000	-5.594338e-001
4.459306510079530e-006	2.810309e+000	-5.583388e-001
4.460194397606920e-006	2.811237e+000	-5.571306e-001
4.461439988522054e-006	2.812610e+000	-5.554211e-001
4.462274639526614e-006	2.813579e+000	-5.542647e-001
4.463137357951091e-006	2.814629e+000	-5.530594e-001
4.464038894237687e-006	2.815767e+000	-5.517931e-001
4.464826071030187e-006	2.816792e+000	-5.506830e-001
4.465662185558494e-006	2.817918e+000	-5.494989e-001
4.466662992926029e-006	2.819316e+000	-5.480721e-001
4.467817213294617e-006	2.820992e+000	-5.464125e-001
4.468552103870094e-006	2.822102e+000	-5.453454e-001
4.469390643583454e-006	2.823415e+000	-5.441164e-001
4.470378249479823e-006	2.825012e+000	-5.426586e-001
4.471464109173651e-006	2.826821e+000	-5.410461e-001
4.472430050837112e-006	2.828483e+000	-5.396021e-001
4.473594974085254e-006	2.830559e+000	-5.378450e-001
4.474831947230695e-006	2.832842e+000	-5.359589e-001
4.475716484913378e-006	2.834536e+000	-5.345938e-001
4.476832671494041e-006	2.836746e+000	-5.328524e-001
4.478933161678605e-006	2.841077e+000	-5.295366e-001
4.480094899630971e-006	2.843580e+000	-5.276769e-001
4.481327273507529e-006	2.846317e+000	-5.256815e-001
4.482273381331559e-006	2.848485e+000	-5.241296e-001
4.483386623923419e-006	2.851114e+000	-5.222805e-001
4.484605044357409e-006	2.854066e+000	-5.202358e-001
4.485665384898474e-006	2.856702e+000	-5.184388e-001
4.486887241719056e-006	2.859824e+000	-5.163440e-001
4.489271090628993e-006	2.866170e+000	-5.121746e-001
4.490540008540711e-006	2.869704e+000	-5.099036e-001
4.491889350324851e-006	2.873557e+000	-5.074584e-001
4.493037034709879e-006	2.876923e+000	-5.053501e-001
4.494675676879750e-006	2.881872e+000	-5.022913e-001
4.496204734825982e-006	2.886631e+000	-4.993853e-001
4.497551461694893e-006	2.890956e+000	-4.967764e-001
4.499109225730713e-006	2.896096e+000	-4.937086e-001
4.500378706071007e-006	2.900400e+000	-4.911662e-001
4.502205240005525e-006	2.906777e+000	-4.874364e-001
4.503902228371326e-006	2.912886e+000	-4.838965e-001
4.505526736565957e-006	2.918919e+000	-4.804317e-001
4.507247171756101e-006	2.925487e+000	-4.766895e-001
4.508725091827148e-006	2.931286e+000	-4.734086e-001
4.510556947771860e-006	2.938677e+000	-4.692539e-001
4.512005065931968e-006	2.944688e+000	-4.658937e-001
4.513961671965411e-006	2.953044e+000	-4.612490e-001
4.515813439614352e-006	2.961176e+000	-4.567516e-001
4.517876361815471e-006	2.970525e+000	-4.516063e-001
4.520139088835112e-006	2.981112e+000	-4.458034e-001
4.522254089592975e-006	2.991325e+000	-4.402273e-001
4.524387314144840e-006	3.001951e+000	-4.344442e-001
4.526733385204484e-006	3.014002e+000	-4.279037e-001
4.528794541994868e-006	3.024922e+000	-4.219892e-001
4.531153737732940e-006	3.037791e+000	-4.150326e-001
4.533171199101044e-006	3.049114e+000	-4.089207e-001
4.535585797528496e-006	3.063064e+000	-4.013995e-001
4.537721950397672e-006	3.075761e+000	-3.945599e-001
4.540146669517603e-006	3.090585e+000	-3.865805e-001
4.542552357010565e-006	3.105713e+000	-3.784413e-001
4.545107159369816e-006	3.122302e+000	-3.695197e-001
4.548597447719821e-006	3.145719e+000	-3.569284e-001
4.551741781527036e-006	3.167537e+000	-3.451972e-001
4.554904308815694e-006	3.190271e+000	-3.329728e-001
4.558284991899864e-006	3.215409e+000	-3.194540e-001
4.561669177192973e-006	3.241436e+000	-3.054542e-001
4.565274705135153e-006	3.270141e+000	-2.900097e-001
4.569080589104241e-006	3.301504e+000	-2.731317e-001
4.572907583648422e-006	3.334156e+000	-2.555557e-001
4.576971478650188e-006	3.370144e+000	-2.361799e-001
4.582093802413256e-006	3.417272e+000	-2.108021e-001
4.587038609366045e-006	3.464571e+000	-1.853304e-001
4.591846297457430e-006	3.512542e+000	-1.594968e-001
4.598297048533095e-006	3.579963e+000	-1.231943e-001
4.606584405486558e-006	3.671016e+000	-7.418708e-002
4.614608733358866e-006	3.764028e+000	-2.416044e-002
4.622932860524204e-006	3.865942e+000	3.059367e-002
4.631804377409898e-006	3.980658e+000	9.212610e-002
4.641934276322646e-006	4.119746e+000	1.665366e-001
4.655867822583870e-006	4.327237e+000	2.768624e-001
4.683734915106319e-006	4.777323e+000	5.126460e-001
4.701031507618747e-006	5.073438e+000	6.589731e-001
4.712945029513443e-006	5.279642e+000	7.457497e-001
4.722809925045840e-006	5.443959e+000	7.977680e-001
4.731494537526387e-006	5.582984e+000	8.285610e-001
4.740444746249850e-006	5.723560e+000	8.504361e-001
4.748975474415385e-006	5.857298e+000	8.655244e-001
4.758279523547210e-006	6.004449e+000	8.779303e-001
4.767886607529720e-006	6.159357e+000	8.879476e-001
4.783463038254832e-006	6.418729e+000	9.009423e-001
4.806987864366258e-006	6.827003e+000	9.174415e-001
4.828697442605529e-006	7.221211e+000	9.308875e-001
4.846182925302700e-006	7.550337e+000	9.409467e-001
4.852422262755646e-006	7.671803e+000	9.443263e-001
4.857798575903793e-006	7.777906e+000	9.471735e-001
4.864055779457699e-006	7.902582e+000	9.504246e-001
4.868512334804676e-006	7.992046e+000	9.527003e-001
4.868667661056536e-006	7.995181e+000	9.527793e-001
4.868978313560257e-006	8.001470e+000	9.529378e-001
4.869599618567699e-006	8.014059e+000	9.532541e-001
4.870842228582584e-006	8.039284e+000	9.538797e-001
4.873327448612352e-006	8.089832e+000	9.551129e-001
4.874327448608357e-006	8.110215e+000	9.556038e-001
4.875000000001406e-006	8.123957e+000	9.559333e-001
4.876000000000880e-006	8.144420e+000	9.564238e-001
4.876099999998745e-006	8.146468e+000	9.564708e-001
4.876299999997946e-006	8.150567e+000	9.565611e-001
4.876599999998482e-006	8.156718e+000	9.567009e-001
4.877000000000353e-006	8.164923e+000	9.568982e-001
4.877040000000193e-006	8.165744e+000	9.569200e-001
4.877119999999874e-006	8.167387e+000	9.569681e-001
4.877279999999234e-006	8.170676e+000	9.570721e-001
4.877599999997956e-006	8.177269e+000	9.573036e-001
4.878239999995399e-006	8.190515e+000	9.578477e-001
4.879519999990284e-006	8.217227e+000	9.592187e-001
4.881611237947392e-006	8.261476e+000	9.622118e-001
4.884475059328819e-006	8.323340e+000	9.678531e-001
4.888163014298008e-006	8.405124e+000	9.776831e-001
4.892144230887047e-006	8.496370e+000	9.919103e-001
4.897914448388774e-006	8.633825e+000	1.018975e+000
4.903632527201302e-006	8.776949e+000	1.054898e+000
4.910186116729998e-006	8.951273e+000	1.110925e+000
4.913806848812208e-006	9.055391e+000	1.154088e+000
4.916365225180602e-006	9.136246e+000	1.195920e+000
4.919398273149633e-006	9.241331e+000	1.259045e+000
4.923130283510102e-006	9.381681e+000	1.351629e+000
4.927528808693071e-006	9.558764e+000	1.475402e+000
4.933855876333715e-006	9.826409e+000	1.669236e+000
4.939737436773783e-006	1.008492e+001	1.861328e+000
4.946330684481998e-006	1.038442e+001	2.088461e+000
4.952579107909971e-006	1.067576e+001	2.312773e+000
4.956917073081074e-006	1.088396e+001	2.477445e+000
4.959860271634003e-006	1.103474e+001	2.607498e+000
4.962164642359490e-006	1.117243e+001	2.745553e+000
4.964807292295176e-006	1.136436e+001	2.960401e+000
4.966752134936275e-006	1.153284e+001	3.158364e+000
4.968563580277224e-006	1.171252e+001	3.373159e+000
4.970494852901686e-006	1.191441e+001	3.622154e+000
4.973914787473333e-006	1.225645e+001	4.071439e+000
4.974554122370856e-006	1.229918e+001	4.145519e+000
4.974995641955637e-006	1.230442e+001	4.183888e+000
4.975368754319559e-006	1.229102e+001	4.206417e+000
4.975851431627404e-006	1.225652e+001	4.226094e+000
4.976354830973917e-006	1.220833e+001	4.240139e+000
4.976898342307079e-006	1.214770e+001	4.251124e+000
4.977406028925518e-006	1.208615e+001	4.259480e+000
4.977970358033268e-006	1.201356e+001	4.267608e+000
4.978568947763135e-006	1.193204e+001	4.275218e+000
4.979337589819388e-006	1.182176e+001	4.283774e+000
4.979738592272853e-006	1.176154e+001	4.287674e+000
4.980157982427402e-006	1.169618e+001	4.291322e+000
4.980557141529007e-006	1.163247e+001	4.294630e+000
4.980929440144555e-006	1.157195e+001	4.297714e+000
4.981278671430806e-006	1.151443e+001	4.300738e+000
4.981622952798109e-006	1.145720e+001	4.303957e+000
4.981988443324842e-006	1.139605e+001	4.307727e+000
4.982404936411389e-006	1.132598e+001	4.312507e+000
4.982839983971865e-006	1.125233e+001	4.318035e+000
4.983328739320558e-006	1.116881e+001	4.324778e+000
4.983864656551290e-006	1.107586e+001	4.332528e+000
4.984413462652548e-006	1.097851e+001	4.340470e+000
4.985019561316861e-006	1.086762e+001	4.348781e+000
4.985696712027365e-006	1.073865e+001	4.357054e+000
4.986628014375105e-006	1.055428e+001	4.366955e+000
4.987137503680017e-006	1.045014e+001	4.371767e+000
4.987549492595222e-006	1.036389e+001	4.375414e+000
4.987983536097751e-006	1.027176e+001	4.379313e+000
4.988493717741210e-006	1.016238e+001	4.384187e+000
4.988977350805363e-006	1.005785e+001	4.389287e+000
4.989633640511970e-006	9.914976e+000	4.396954e+000
4.990126061338307e-006	9.806904e+000	4.403200e+000
4.990658678316606e-006	9.688640e+000	4.410293e+000
4.991296805315765e-006	9.544706e+000	4.418789e+000
4.991919101526854e-006	9.401275e+000	4.426655e+000
4.992672453543040e-006	9.222796e+000	4.435222e+000
4.993656532576579e-006	8.983588e+000	4.445155e+000
4.994223156085109e-006	8.842984e+000	4.450382e+000
4.994686493467460e-006	8.726350e+000	4.454533e+000
4.995202286119105e-006	8.595548e+000	4.459333e+000
4.995762598748732e-006	8.452796e+000	4.464971e+000
4.996441583238892e-006	8.279243e+000	4.472417e+000
4.996959820504493e-006	8.146336e+000	4.478522e+000
4.997507284540403e-006	8.005195e+000	4.485228e+000
4.998212927743995e-006	7.821869e+000	4.493811e+000
4.998854575898742e-006	7.653325e+000	4.501171e+000
4.999673566302015e-006	7.435497e+000	4.509661e+000
5.000478081031157e-006	7.219358e+000	4.517148e+000
5.001010895028940e-006	7.075344e+000	4.521726e+000
5.001505498619663e-006	6.941503e+000	4.525880e+000
5.002074464594691e-006	6.788031e+000	4.530817e+000
5.002675294168285e-006	6.627135e+000	4.536406e+000
5.003454579002864e-006	6.420436e+000	4.544200e+000
5.003996901401658e-006	6.278123e+000	4.549905e+000
5.004565582097942e-006	6.130551e+000	4.555951e+000
5.005274282984112e-006	5.948557e+000	4.563187e+000
5.005956655226157e-006	5.775596e+000	4.569501e+000
5.006862107262422e-006	5.549455e+000	4.576892e+000
5.007326945256907e-006	5.435411e+000	4.580255e+000
5.007816611932170e-006	5.317805e+000	4.583508e+000
5.008335094286442e-006	5.196246e+000	4.586901e+000
5.008938914127792e-006	5.058820e+000	4.590981e+000
5.009506426009031e-006	4.934560e+000	4.595109e+000
5.010316787991409e-006	4.764553e+000	4.601487e+000
5.010912024126096e-006	4.644928e+000	4.606424e+000
5.011488619352522e-006	4.533898e+000	4.611264e+000
5.012138665709542e-006	4.413252e+000	4.616514e+000
5.012813142947492e-006	4.292644e+000	4.621519e+000
5.013761924296117e-006	4.128551e+000	4.627925e+000
5.014261190049857e-006	4.044606e+000	4.631085e+000
5.014667093641845e-006	3.978034e+000	4.633604e+000
5.015101772268271e-006	3.908141e+000	4.636393e+000
5.015607492730306e-006	3.828408e+000	4.639855e+000
5.016102294048280e-006	3.752084e+000	4.643569e+000
5.016839767727627e-006	3.640696e+000	4.649617e+000
5.017421822635371e-006	3.554293e+000	4.654704e+000
5.017980405384870e-006	3.472435e+000	4.659719e+000
5.018579291672654e-006	3.385221e+000	4.664991e+000
5.019209910108596e-006	3.293528e+000	4.670208e+000
5.020003497203940e-006	3.177994e+000	4.676274e+000
5.020428529532717e-006	3.115975e+000	4.679293e+000
5.020867673857787e-006	3.051789e+000	4.682261e+000
5.021311313559151e-006	2.986930e+000	4.685232e+000
5.021762998595747e-006	2.920962e+000	4.688322e+000
5.022257585397816e-006	2.848879e+000	4.691869e+000
5.022758632511337e-006	2.776049e+000	4.695699e+000
5.023347689380592e-006	2.690620e+000	4.700491e+000
5.023874700051806e-006	2.614238e+000	4.704974e+000
5.024429698179123e-006	2.533639e+000	4.709772e+000
5.025029362278749e-006	2.446100e+000	4.714849e+000
5.025664313873524e-006	2.352607e+000	4.719916e+000
5.026433824856236e-006	2.238208e+000	4.725595e+000
5.026902036790737e-006	2.167975e+000	4.728798e+000
5.027353087126707e-006	2.099827e+000	4.731720e+000
5.027807753715807e-006	2.030822e+000	4.734618e+000
5.028283105081716e-006	1.958465e+000	4.737693e+000
5.028803878950189e-006	1.879064e+000	4.741209e+000
5.029343371407841e-006	1.796738e+000	4.745071e+000
5.029927830611097e-006	1.707466e+000	4.749504e+000
5.030459531447235e-006	1.626088e+000	4.753700e+000
5.031031081861870e-006	1.538257e+000	4.758263e+000
5.031653068823805e-006	1.442053e+000	4.763111e+000
5.032317549041182e-006	1.338325e+000	4.767984e+000
5.033149130206222e-006	1.207298e+000	4.773651e+000
5.033585975536964e-006	1.137907e+000	4.776445e+000
5.034045725053199e-006	1.064426e+000	4.779276e+000
5.034531900691142e-006	9.864458e-001	4.782279e+000
5.035101320119417e-006	8.949163e-001	4.785912e+000
5.035628480306448e-006	8.100902e-001	4.789486e+000
5.036355116949665e-006	6.930977e-001	4.794747e+000
5.036873352699117e-006	6.095762e-001	4.798707e+000
